frame_id,filename,ts_iso,ts,width,height,leaf_coverage_pct,exg_mean,vari_mean,cive_mean,sharpness_laplacian,fruit_count,ripe,unripe,stains_area_pct,stains_method,malformed,frame_idx,ripe_pct
Mision_Prueba__photo_82_2025-11-11_22-53-05,photo_82_2025-11-11_22-53-05,2025-11-11T22:53:05-0500,2025-11-12 03:53:05+00:00,1280,960,47.185872395833336,0.10368166118860245,12.823530197143555,18.75404167175293,10198.052089529689,110,0,110,4.790120442708333,lab_threshold_v0.1,204,83,0.0
Mision_Prueba__photo_83_2025-11-11_22-53-05,photo_83_2025-11-11_22-53-05,2025-11-11T22:53:05-0500,2025-11-12 03:53:05+00:00,1280,960,12.938557942708334,0.11317289620637894,10.336394309997559,18.75032615661621,10926.116183420132,130,0,130,1.5398763020833333,lab_threshold_v0.1,92,84,0.0
Mision_Prueba__photo_84_2025-11-11_22-53-05,photo_84_2025-11-11_22-53-05,2025-11-11T22:53:05-0500,2025-11-12 03:53:05+00:00,1280,960,0.18595377604166666,0.0320860780775547,6.680281639099121,18.782428741455078,7839.041423181535,4,0,4,0.015869140625,lab_threshold_v0.1,3,85,0.0
Mision_Prueba__photo_85_2025-11-11_22-53-05,photo_85_2025-11-11_22-53-05,2025-11-11T22:53:05-0500,2025-11-12 03:53:05+00:00,1280,960,6.680013020833334,0.10487289726734161,9.760063171386719,18.753406524658203,11556.404506965873,83,0,83,0.3595377604166667,lab_threshold_v0.1,44,86,0.0
Mision_Prueba__photo_8_2025-11-11_22-53-05,photo_8_2025-11-11_22-53-05,2025-11-11T22:53:05-0500,2025-11-12 03:53:05+00:00,1280,960,61.354085286458336,0.14748360216617584,0.38336431980133057,18.737403869628906,1424.7403156876853,101,1,100,4.923502604166667,lab_threshold_v0.1,169,87,0.9900990099009901
Mision_Prueba__photo_9_2025-11-11_22-53-05,photo_9_2025-11-11_22-53-05,2025-11-11T22:53:05-0500,2025-11-12 03:53:05+00:00,1280,960,24.343505859375,0.13788802921772003,2.4840712547302246,18.741525650024414,2133.723169916693,200,0,200,1.6500651041666667,lab_threshold_v0.1,142,88,0.0
Mision_Prueba__photo_10_2025-11-11_22-53-26,photo_10_2025-11-11_22-53-26,2025-11-11T22:53:26-0500,2025-11-12 03:53:26+00:00,1280,960,49.306070963541664,0.08238092809915543,35.38514709472656,18.76204490661621,11679.249385253863,50,0,50,3.125732421875,lab_threshold_v0.1,250,89,0.0
Mision_Prueba__photo_11_2025-11-11_22-53-26,photo_11_2025-11-11_22-53-26,2025-11-11T22:53:26-0500,2025-11-12 03:53:26+00:00,1280,960,32.079345703125,0.1036469042301178,31.623571395874023,18.754121780395508,5334.5351662276535,173,0,173,2.543212890625,lab_threshold_v0.1,168,90,0.0
Mision_Prueba__photo_12_2025-11-11_22-53-26,photo_12_2025-11-11_22-53-26,2025-11-11T22:53:26-0500,2025-11-12 03:53:26+00:00,1280,960,32.354899088541664,0.11260858178138733,14.943695068359375,18.7506160736084,9647.205442560813,160,0,160,1.9287923177083333,lab_threshold_v0.1,187,91,0.0
Mision_Prueba__photo_13_2025-11-11_22-53-26,photo_13_2025-11-11_22-53-26,2025-11-11T22:53:26-0500,2025-11-12 03:53:26+00:00,1280,960,45.565185546875,0.09090668708086014,20.68857765197754,18.759172439575195,9358.71138572311,96,1,95,5.049967447916667,lab_threshold_v0.1,169,92,1.0416666666666665
Mision_Prueba__photo_14_2025-11-11_22-53-26,photo_14_2025-11-11_22-53-26,2025-11-11T22:53:26-0500,2025-11-12 03:53:26+00:00,1280,960,14.572998046875,0.11148344725370407,6.422934532165527,18.750757217407227,6271.9087937037075,217,0,217,0.6580403645833334,lab_threshold_v0.1,170,93,0.0
Mision_Prueba__photo_15_2025-11-11_22-53-26,photo_15_2025-11-11_22-53-26,2025-11-11T22:53:26-0500,2025-11-12 03:53:26+00:00,1280,960,23.166748046875,0.11689265072345734,13.988007545471191,18.74899673461914,8481.493924122273,231,0,231,1.0345052083333333,lab_threshold_v0.1,193,94,0.0
Mision_Prueba__photo_16_2025-11-11_22-53-26,photo_16_2025-11-11_22-53-26,2025-11-11T22:53:26-0500,2025-11-12 03:53:26+00:00,1280,960,56.99641927083333,0.12046769261360168,18.0202693939209,18.747468948364258,10008.467227594363,85,0,85,6.582356770833333,lab_threshold_v0.1,224,95,0.0
Mision_Prueba__photo_17_2025-11-11_22-53-26,photo_17_2025-11-11_22-53-26,2025-11-11T22:53:26-0500,2025-11-12 03:53:26+00:00,1280,960,52.75,0.10954790562391281,45.19017791748047,18.75204086303711,13055.07819664076,104,0,104,5.153157552083333,lab_threshold_v0.1,219,96,0.0
Mision_Prueba__photo_18_2025-11-11_22-53-26,photo_18_2025-11-11_22-53-26,2025-11-11T22:53:26-0500,2025-11-12 03:53:26+00:00,1280,960,45.9794921875,0.1315208077430725,4.634239196777344,18.743547439575195,4903.961390219981,226,0,226,3.35546875,lab_threshold_v0.1,223,97,0.0
Mision_Prueba__photo_19_2025-11-11_22-53-26,photo_19_2025-11-11_22-53-26,2025-11-11T22:53:26-0500,2025-11-12 03:53:26+00:00,1280,960,59.59147135416667,0.1435299813747406,9.392691612243652,18.738452911376953,3499.767806593464,128,0,128,6.092936197916667,lab_threshold_v0.1,215,98,0.0
Mision_Prueba__photo_1_2025-11-11_22-53-26,photo_1_2025-11-11_22-53-26,2025-11-11T22:53:26-0500,2025-11-12 03:53:26+00:00,1280,960,19.555501302083332,0.01936347223818302,37.26045608520508,18.78857421875,2298.112254864309,155,0,155,1.42626953125,lab_threshold_v0.1,50,99,0.0
Mision_Prueba__photo_20_2025-11-11_22-53-26,photo_20_2025-11-11_22-53-26,2025-11-11T22:53:26-0500,2025-11-12 03:53:26+00:00,1280,960,51.350992838541664,0.10515566170215607,95.04409790039062,18.753589630126953,12218.454080124888,160,0,160,4.491617838541667,lab_threshold_v0.1,175,100,0.0
Mision_Prueba__photo_21_2025-11-11_22-53-26,photo_21_2025-11-11_22-53-26,2025-11-11T22:53:26-0500,2025-11-12 03:53:26+00:00,1280,960,31.312906901041664,0.13766337931156158,4.4844818115234375,18.741024017333984,5269.293698744533,244,0,244,1.7504069010416667,lab_threshold_v0.1,206,101,0.0
Mision_Prueba__photo_22_2025-11-11_22-53-26,photo_22_2025-11-11_22-53-26,2025-11-11T22:53:26-0500,2025-11-12 03:53:26+00:00,1280,960,65.25423177083334,0.14962974190711975,14.490310668945312,18.735727310180664,5860.571881228881,93,0,93,6.994059244791667,lab_threshold_v0.1,254,102,0.0
Mision_Prueba__photo_23_2025-11-11_22-53-26,photo_23_2025-11-11_22-53-26,2025-11-11T22:53:26-0500,2025-11-12 03:53:26+00:00,1280,960,60.690836588541664,0.13055461645126343,36.9375,18.743141174316406,6166.576038584646,97,0,97,5.699462890625,lab_threshold_v0.1,224,103,0.0
Mision_Prueba__photo_24_2025-11-11_22-53-26,photo_24_2025-11-11_22-53-26,2025-11-11T22:53:26-0500,2025-11-12 03:53:26+00:00,1280,960,66.42179361979167,0.17541871964931488,4.924221515655518,18.725496292114258,6090.534819333226,135,0,135,5.71533203125,lab_threshold_v0.1,316,104,0.0
Mision_Prueba__photo_25_2025-11-11_22-53-26,photo_25_2025-11-11_22-53-26,2025-11-11T22:53:26-0500,2025-11-12 03:53:26+00:00,1280,960,75.26204427083333,0.1686248928308487,39.40333557128906,18.7276611328125,5315.192002952552,94,0,94,8.268473307291666,lab_threshold_v0.1,274,105,0.0
Mision_Prueba__photo_26_2025-11-11_22-53-26,photo_26_2025-11-11_22-53-26,2025-11-11T22:53:26-0500,2025-11-12 03:53:26+00:00,1280,960,58.6630859375,0.1550622582435608,28.195308685302734,18.733314514160156,6748.608893938588,125,0,125,4.824381510416667,lab_threshold_v0.1,274,106,0.0
Mision_Prueba__photo_27_2025-11-11_22-53-26,photo_27_2025-11-11_22-53-26,2025-11-11T22:53:26-0500,2025-11-12 03:53:26+00:00,1280,960,69.83577473958333,0.15905854105949402,13.159394264221191,18.7322940826416,9151.436959625995,143,0,143,6.556559244791667,lab_threshold_v0.1,297,107,0.0
Mision_Prueba__photo_28_2025-11-11_22-53-26,photo_28_2025-11-11_22-53-26,2025-11-11T22:53:26-0500,2025-11-12 03:53:26+00:00,1280,720,24.78493923611111,0.09732605516910553,53.5873908996582,18.75591278076172,7873.64556833512,58,0,58,2.0065104166666665,lab_threshold_v0.1,69,108,0.0
Mision_Prueba__photo_29_2025-11-11_22-53-26,photo_29_2025-11-11_22-53-26,2025-11-11T22:53:26-0500,2025-11-12 03:53:26+00:00,1280,720,70.74891493055556,0.1885710209608078,158.86578369140625,18.718599319458008,12652.131682163377,56,0,56,8.556966145833334,lab_threshold_v0.1,223,109,0.0
Mision_Prueba__photo_2_2025-11-11_22-53-26,photo_2_2025-11-11_22-53-26,2025-11-11T22:53:26-0500,2025-11-12 03:53:26+00:00,1280,960,19.120198567708332,0.01910286396741867,49.256221771240234,18.788679122924805,2261.3071589555097,179,0,179,1.4195149739583333,lab_threshold_v0.1,48,110,0.0
Mision_Prueba__photo_30_2025-11-11_22-53-26,photo_30_2025-11-11_22-53-26,2025-11-11T22:53:26-0500,2025-11-12 03:53:26+00:00,1280,960,55.389485677083336,0.13738606870174408,5.599305152893066,18.740434646606445,3660.4916647624714,73,0,73,5.669840494791667,lab_threshold_v0.1,214,111,0.0
Mision_Prueba__photo_31_2025-11-11_22-53-26,photo_31_2025-11-11_22-53-26,2025-11-11T22:53:26-0500,2025-11-12 03:53:26+00:00,1280,960,19.525960286458332,0.11687532812356949,8.601970672607422,18.748706817626953,5255.669257200072,180,0,180,0.888427734375,lab_threshold_v0.1,175,112,0.0
Mision_Prueba__photo_3_2025-11-11_22-53-26,photo_3_2025-11-11_22-53-26,2025-11-11T22:53:26-0500,2025-11-12 03:53:26+00:00,1280,960,18.016764322916668,0.014873574487864971,40.88053512573242,18.790250778198242,2172.3248497563563,152,0,152,1.206787109375,lab_threshold_v0.1,47,113,0.0
Mision_Prueba__photo_4_2025-11-11_22-53-26,photo_4_2025-11-11_22-53-26,2025-11-11T22:53:26-0500,2025-11-12 03:53:26+00:00,1280,960,29.965332031250004,0.07592015713453293,30.92466163635254,18.765342712402344,15487.439984177669,87,0,87,1.713623046875,lab_threshold_v0.1,129,114,0.0
Mision_Prueba__photo_5_2025-11-11_22-53-26,photo_5_2025-11-11_22-53-26,2025-11-11T22:53:26-0500,2025-11-12 03:53:26+00:00,1280,960,36.894368489583336,0.09875135868787766,54.71232604980469,18.7554988861084,11746.77379580029,26,0,26,1.4073079427083333,lab_threshold_v0.1,327,115,0.0
Mision_Prueba__photo_6_2025-11-11_22-53-26,photo_6_2025-11-11_22-53-26,2025-11-11T22:53:26-0500,2025-11-12 03:53:26+00:00,1280,960,38.434814453125,0.07675471901893616,34.02460861206055,18.7652530670166,17718.904152861844,70,0,70,2.8516438802083335,lab_threshold_v0.1,145,116,0.0
Mision_Prueba__photo_7_2025-11-11_22-53-26,photo_7_2025-11-11_22-53-26,2025-11-11T22:53:26-0500,2025-11-12 03:53:26+00:00,1280,960,17.561197916666664,0.014126745983958244,43.44060134887695,18.79047203063965,2094.3311524277206,140,0,140,1.1244303385416667,lab_threshold_v0.1,30,117,0.0
Mision_Prueba__photo_8_2025-11-11_22-53-26,photo_8_2025-11-11_22-53-26,2025-11-11T22:53:26-0500,2025-11-12 03:53:26+00:00,1280,960,41.095784505208336,0.07761220633983612,30.416627883911133,18.7645263671875,14741.453275040516,74,0,74,2.88134765625,lab_threshold_v0.1,153,118,0.0
Mision_Prueba__photo_9_2025-11-11_22-53-26,photo_9_2025-11-11_22-53-26,2025-11-11T22:53:26-0500,2025-11-12 03:53:26+00:00,1280,960,50.94694010416667,0.09609051793813705,48.85398483276367,18.756855010986328,14507.523801765914,72,0,72,3.949462890625,lab_threshold_v0.1,244,119,0.0
Mision_Prueba__1761486495339,1761486495339,2025-11-11T22:54:27-0500,2025-11-12 03:54:27+00:00,2592,1936,51.49161676742169,0.0747457817196846,-0.6572336554527283,18.764577865600586,1833.2284116750163,675,0,675,1.1827755139781655,lab_threshold_v0.1,325,120,0.0
Mision_Prueba__1761487242574,1761487242574,2025-11-11T22:54:27-0500,2025-11-12 03:54:27+00:00,2592,1936,55.55852479976533,0.08005887269973755,-2.0243067741394043,18.7619686126709,1018.772140113095,650,0,650,2.0610141822263035,lab_threshold_v0.1,286,121,0.0
Mision_Prueba__1761487246499,1761487246499,2025-11-11T22:54:27-0500,2025-11-12 03:54:27+00:00,2592,1936,42.12943035149475,0.06532847136259079,-0.19834426045417786,18.76849937438965,1185.0312432136384,692,0,692,1.318603490715233,lab_threshold_v0.1,248,122,0.0
Mision_Prueba__1761487263938,1761487263938,2025-11-11T22:54:27-0500,2025-11-12 03:54:27+00:00,2592,1936,40.85614270865218,0.05082091689109802,-2.4699959754943848,18.774394989013672,2303.03354422565,1841,0,1841,0.5633792151311091,lab_threshold_v0.1,141,123,0.0
Mision_Prueba__1761487341811,1761487341811,2025-11-11T22:54:27-0500,2025-11-12 03:54:27+00:00,2592,1936,34.38611971992654,0.04554196819663048,0.07931399345397949,18.776906967163086,1241.1457595018883,822,0,822,1.0300288235894297,lab_threshold_v0.1,209,124,0.0
Mision_Prueba__1761487346270,1761487346270,2025-11-11T22:54:27-0500,2025-11-12 03:54:27+00:00,2592,1936,28.12786960514233,0.022468972951173782,0.1924932301044464,18.784944534301758,537.2973160343101,945,0,945,1.4055485409652075,lab_threshold_v0.1,139,125,0.0
Mision_Prueba__1761487349901,1761487349901,2025-11-11T22:54:27-0500,2025-11-12 03:54:27+00:00,2592,1936,29.61055871212121,0.02309027686715126,0.1587139368057251,18.784395217895508,421.62870281142114,888,0,888,1.4680421640648913,lab_threshold_v0.1,156,126,0.0
Mision_Prueba__1761487354596,1761487354596,2025-11-11T22:54:27-0500,2025-11-12 03:54:27+00:00,2592,1936,40.99920448168554,0.0718906968832016,0.5720715522766113,18.765644073486328,1040.2876553205008,273,0,273,1.6567585578002244,lab_threshold_v0.1,410,127,0.0
Mision_Prueba__1761487358970,1761487358970,2025-11-11T22:54:27-0500,2025-11-12 03:54:27+00:00,2592,1936,50.630994286297316,0.08331987261772156,-0.29243335127830505,18.761131286621094,1432.2433730370346,491,0,491,1.7104440873380267,lab_threshold_v0.1,428,128,0.0
Mision_Prueba__1761487363732,1761487363732,2025-11-11T22:54:27-0500,2025-11-12 03:54:27+00:00,2592,1936,51.50901374859708,0.0817195475101471,0.3181106746196747,18.761720657348633,1562.9200887256914,577,0,577,1.8908705106621773,lab_threshold_v0.1,437,129,0.0
Mision_Prueba__1761487372962,1761487372962,2025-11-11T22:54:27-0500,2025-11-12 03:54:27+00:00,2592,1936,49.63279018084889,0.07608653604984283,-0.16315968334674835,18.76390838623047,582.3838151852137,426,0,426,1.397736838077747,lab_threshold_v0.1,399,130,0.0
Mision_Prueba__1761487379103,1761487379103,2025-11-11T22:54:27-0500,2025-11-12 03:54:27+00:00,2592,1936,29.722712446434034,0.03531849384307861,0.21748174726963043,18.780763626098633,836.5202908301092,595,0,595,1.0842723319049077,lab_threshold_v0.1,164,131,0.0
Mision_Prueba__1761487388425,1761487388425,2025-11-11T22:54:27-0500,2025-11-12 03:54:27+00:00,2592,1936,7.336922731098867,-0.00710931746289134,-0.4690825045108795,18.79526710510254,383.72239700938036,390,0,390,0.19690672507907356,lab_threshold_v0.1,55,132,0.0
Mision_Prueba__1761487251198,1761487251198,2025-11-11T22:54:28-0500,2025-11-12 03:54:28+00:00,2592,1936,44.28968504489338,0.06537337601184845,-0.5050439834594727,18.76866912841797,1206.3691514686334,601,0,601,1.5431301652892562,lab_threshold_v0.1,263,133,0.0
Mision_Prueba__1761487256422,1761487256422,2025-11-11T22:54:28-0500,2025-11-12 03:54:28+00:00,2592,1936,25.77353793617998,0.011002524755895138,0.2198071926832199,18.789655685424805,741.2165281687404,254,0,254,1.3971390036730946,lab_threshold_v0.1,219,134,0.0
Mision_Prueba__1761487268846,1761487268846,2025-11-11T22:54:28-0500,2025-11-12 03:54:28+00:00,2592,1936,36.20034785991225,0.04951676353812218,-2.813001871109009,18.774808883666992,2219.1825823016393,1504,0,1504,0.8609811817671666,lab_threshold_v0.1,151,135,0.0
Mision_Prueba__1761487337225,1761487337225,2025-11-11T22:54:28-0500,2025-11-12 03:54:28+00:00,2592,1936,6.200519239108254,0.10131459683179855,0.060053568333387375,18.75381851196289,1329.5779740069238,327,0,327,0.08786172967044178,lab_threshold_v0.1,218,136,0.0
Mision_Prueba__1761487367830,1761487367830,2025-11-11T22:54:28-0500,2025-11-12 03:54:28+00:00,2592,1936,40.66399873099684,0.06584444642066956,0.8128184676170349,18.76828384399414,1636.3253267299433,695,0,695,1.0049795620344864,lab_threshold_v0.1,299,137,0.0
Mision_Prueba__1761487401228,1761487401228,2025-11-11T22:54:28-0500,2025-11-12 03:54:28+00:00,2592,1936,17.598371658504234,0.025534896180033684,0.4089159071445465,18.783082962036133,273.974506892957,473,0,473,0.6941455272421182,lab_threshold_v0.1,94,138,0.0
Mision_Prueba__1761487429178,1761487429178,2025-11-11T22:54:28-0500,2025-11-12 03:54:28+00:00,2592,1936,24.013154748239977,0.033473894000053406,1.1388533115386963,18.78146743774414,578.9950636605622,308,0,308,1.2944509807672686,lab_threshold_v0.1,130,139,0.0
Mision_Prueba__1761487434380,1761487434380,2025-11-11T22:54:28-0500,2025-11-12 03:54:28+00:00,2592,1936,16.728004476584022,0.002369210822507739,0.7448839545249939,18.793170928955078,457.1753317294229,463,0,463,0.6912559942862974,lab_threshold_v0.1,73,140,0.0
Mision_Prueba__1761487441085,1761487441085,2025-11-11T22:54:28-0500,2025-11-12 03:54:28+00:00,2592,1936,20.19181716151413,0.0529773086309433,-0.4975329339504242,18.773027420043945,221.08302533905317,136,0,136,0.7252329162840526,lab_threshold_v0.1,111,141,0.0
Mision_Prueba__1761487444618,1761487444618,2025-11-11T22:54:28-0500,2025-11-12 03:54:28+00:00,2592,1936,37.26146407254362,0.05453203245997429,-0.13984732329845428,18.773168563842773,682.8133846891494,203,0,203,1.7565969033772064,lab_threshold_v0.1,139,142,0.0
Mision_Prueba__1761487449122,1761487449122,2025-11-11T22:54:28-0500,2025-11-12 03:54:28+00:00,2592,1936,27.432169708448118,0.0287886131554842,0.22811821103096008,18.782644271850586,531.1137389688789,253,0,253,1.0870622257932865,lab_threshold_v0.1,136,143,0.0
Mision_Prueba__1761487453124,1761487453124,2025-11-11T22:54:28-0500,2025-11-12 03:54:28+00:00,2592,1936,27.77482846138149,0.029146986082196236,0.3531448245048523,18.781906127929688,472.56104708726787,434,0,434,1.0173348063973064,lab_threshold_v0.1,141,144,0.0
Mision_Prueba__1761487461539,1761487461539,2025-11-11T22:54:28-0500,2025-11-12 03:54:28+00:00,2592,1936,32.30872487501276,0.04302215948700905,0.6302340030670166,18.77696990966797,463.9037912921563,336,0,336,1.3885899716865626,lab_threshold_v0.1,153,145,0.0
Mision_Prueba__1761487464502,1761487464502,2025-11-11T22:54:28-0500,2025-11-12 03:54:28+00:00,2592,1936,31.807201592949696,0.03220705687999725,0.41637274622917175,18.78057098388672,353.6540462171198,455,0,455,1.7175981723803693,lab_threshold_v0.1,176,146,0.0
Mision_Prueba__1761487481482,1761487481482,2025-11-11T22:54:28-0500,2025-11-12 03:54:28+00:00,2592,1936,17.39357351928375,0.009583696722984314,1.2707322835922241,18.79046058654785,1098.5971648057098,603,0,603,0.833739860728497,lab_threshold_v0.1,107,147,0.0
Mision_Prueba__1761487486015,1761487486015,2025-11-11T22:54:28-0500,2025-11-12 03:54:28+00:00,2592,1936,18.5288809815325,-0.003754633478820324,3.38390851020813,18.79517936706543,443.8306360233374,347,0,347,0.7740560593306806,lab_threshold_v0.1,89,148,0.0
Mision_Prueba__1761487489421,1761487489421,2025-11-11T22:54:28-0500,2025-11-12 03:54:28+00:00,2592,1936,30.49234453117029,0.01892082765698433,0.5009014010429382,18.787181854248047,380.23180988956074,221,0,221,1.088377461483522,lab_threshold_v0.1,164,149,0.0
Mision_Prueba__1761487493061,1761487493061,2025-11-11T22:54:28-0500,2025-11-12 03:54:28+00:00,2592,1936,29.798617488011423,0.0617283470928669,0.03960860148072243,18.76952362060547,484.97925114591555,242,0,242,1.1051766082542598,lab_threshold_v0.1,178,150,0.0
Mision_Prueba__1761487496740,1761487496740,2025-11-11T22:54:28-0500,2025-11-12 03:54:28+00:00,2592,1936,12.185977515049483,0.011993130668997765,1.6992175579071045,18.78936004638672,246.0655244998699,212,0,212,0.33080170390776453,lab_threshold_v0.1,92,151,0.0
Mision_Prueba__1761487512936,1761487512936,2025-11-11T22:54:28-0500,2025-11-12 03:54:28+00:00,2592,1936,16.74468405647383,-0.006732337176799774,2.64479398727417,18.796005249023438,290.02936129832096,504,0,504,0.7808115881032548,lab_threshold_v0.1,76,152,0.0
Mision_Prueba__1761487516194,1761487516194,2025-11-11T22:54:28-0500,2025-11-12 03:54:28+00:00,2592,1936,5.981233579481685,-0.014185176230967045,0.17837592959403992,18.798017501831055,129.83802502767702,411,0,411,0.2608949341903887,lab_threshold_v0.1,2,153,0.0
Mision_Prueba__1761487469193,1761487469193,2025-11-11T22:54:29-0500,2025-11-12 03:54:29+00:00,2592,1936,34.278649021783494,0.03910920396447182,0.30290576815605164,18.779176712036133,750.6294163664866,648,0,648,0.9218207963473115,lab_threshold_v0.1,192,154,0.0
Mision_Prueba__1761487505446,1761487505446,2025-11-11T22:54:29-0500,2025-11-12 03:54:29+00:00,2592,1936,30.9536734134272,0.03440772742033005,3.5206491947174072,18.780710220336914,705.7009183859717,541,0,541,0.6637755394857667,lab_threshold_v0.1,105,155,0.0
Mision_Prueba__1761487509026,1761487509026,2025-11-11T22:54:29-0500,2025-11-12 03:54:29+00:00,2592,1936,15.942908408580758,0.008048828691244125,3.22977352142334,18.7904109954834,454.6439559633655,451,0,451,0.6386465666768697,lab_threshold_v0.1,106,156,0.0
